451.197,0.984
451.441,0.984
451.685,0.985
451.93,0.985
452.174,0.985
452.418,0.985
452.662,0.985
452.907,0.985
453.151,0.985
453.395,0.985
453.639,0.984
453.884,0.984
454.128,0.983
454.372,0.983
454.617,0.982
454.861,0.981
455.105,0.981
455.349,0.98
455.594,0.979
455.838,0.978
456.082,0.977
456.326,0.975
456.571,0.974
456.815,0.973
457.059,0.971
457.303,0.97
457.548,0.968
457.792,0.967
458.036,0.965
458.28,0.964
458.525,0.962
458.769,0.96
459.013,0.958
459.257,0.956
459.502,0.954
459.746,0.952
459.99,0.95
460.234,0.947
460.479,0.945
460.723,0.943
460.967,0.94
461.212,0.938
461.456,0.935
461.7,0.933
461.944,0.93
462.189,0.927
462.433,0.925
462.677,0.922
462.921,0.919
463.166,0.916
463.41,0.913
463.654,0.91
463.898,0.907
464.143,0.904
464.387,0.901
464.631,0.898
464.875,0.895
465.12,0.892
465.364,0.888
465.608,0.885
465.852,0.882
466.097,0.878
466.341,0.875
466.585,0.871
466.83,0.868
467.074,0.864
467.318,0.861
467.562,0.857
467.807,0.854
468.051,0.85
468.295,0.846
468.539,0.843
468.784,0.839
469.028,0.835
469.272,0.832
469.516,0.828
469.761,0.824
470.005,0.82
470.249,0.816
470.493,0.813
470.738,0.809
470.982,0.805
471.226,0.801
471.47,0.797
471.715,0.793
471.959,0.789
472.203,0.786
472.447,0.782
472.692,0.778
472.936,0.774
473.18,0.77
473.425,0.766
473.669,0.762
473.913,0.758
474.157,0.754
474.402,0.75
474.646,0.746
474.89,0.742
475.134,0.739
475.379,0.735
475.623,0.731
475.867,0.727
476.111,0.723
476.356,0.719
476.6,0.715
476.844,0.711
477.088,0.708
477.333,0.704
477.577,0.7
477.821,0.696
478.065,0.692
478.31,0.689
478.554,0.685
478.798,0.681
479.043,0.678
479.287,0.674
479.531,0.67
479.775,0.667
480.02,0.663
480.264,0.659
480.508,0.656
480.752,0.652
480.997,0.649
481.241,0.645
481.485,0.642
481.729,0.638
481.974,0.635
482.218,0.632
482.462,0.628
482.706,0.625
482.951,0.622
483.195,0.618
483.439,0.615
483.683,0.612
483.928,0.609
484.172,0.606
484.416,0.603
484.66,0.6
484.905,0.597
485.149,0.594
485.393,0.591
485.638,0.588
485.882,0.585
486.126,0.582
486.37,0.579
486.615,0.577
486.859,0.574
487.103,0.571
487.347,0.569
487.592,0.566
487.836,0.563
488.08,0.561
488.324,0.558
488.569,0.556
488.813,0.553
489.057,0.551
489.301,0.549
489.546,0.546
489.79,0.544
490.034,0.542
490.278,0.54
490.523,0.538
490.767,0.536
491.011,0.534
491.255,0.532
491.5,0.53
491.744,0.528
491.988,0.526
492.233,0.524
492.477,0.522
492.721,0.52
492.965,0.519
493.21,0.517
493.454,0.515
493.698,0.514
493.942,0.512
494.187,0.511
494.431,0.509
494.675,0.508
494.919,0.506
495.164,0.505
495.408,0.504
495.652,0.502
495.896,0.501
496.141,0.5
496.385,0.499
496.629,0.497
496.873,0.496
497.118,0.495
497.362,0.494
497.606,0.493
497.851,0.492
498.095,0.492
498.339,0.491
498.583,0.49
498.828,0.489
499.072,0.488
499.316,0.488
499.56,0.487
499.805,0.486
500.049,0.486
500.293,0.485
500.537,0.484
500.782,0.484
501.026,0.483
501.27,0.483
501.514,0.483
501.759,0.482
502.003,0.482
502.247,0.482
502.491,0.481
502.736,0.481
502.98,0.481
503.224,0.481
503.468,0.481
503.713,0.48
503.957,0.48
504.201,0.48
504.446,0.48
504.69,0.48
504.934,0.48
505.178,0.48
505.423,0.48
505.667,0.48
505.911,0.481
506.155,0.481
506.4,0.481
506.644,0.481
506.888,0.481
507.132,0.482
507.377,0.482
507.621,0.482
507.865,0.482
508.109,0.483
508.354,0.483
508.598,0.484
508.842,0.484
509.086,0.484
509.331,0.485
509.575,0.485
509.819,0.486
510.064,0.486
510.308,0.487
510.552,0.487
510.796,0.488
511.041,0.489
511.285,0.489
511.529,0.49
511.773,0.49
512.018,0.491
512.262,0.492
512.506,0.492
512.75,0.493
512.995,0.494
513.239,0.495
513.483,0.495
513.727,0.496
513.972,0.497
514.216,0.498
514.46,0.498
514.704,0.499
514.949,0.5
515.193,0.501
515.437,0.502
515.681,0.503
515.926,0.503
516.17,0.504
516.414,0.505
516.659,0.506
516.903,0.507
517.147,0.508
517.391,0.509
517.636,0.51
517.88,0.511
518.124,0.512
518.368,0.513
518.613,0.514
518.857,0.514
519.101,0.515
519.345,0.516
519.59,0.517
519.834,0.518
520.078,0.519
520.322,0.52
520.567,0.521
520.811,0.522
521.055,0.523
521.299,0.524
521.544,0.525
521.788,0.526
522.032,0.527
522.277,0.528
522.521,0.529
522.765,0.53
523.009,0.531
523.254,0.532
523.498,0.533
523.742,0.534
523.986,0.535
524.231,0.536
524.475,0.537
524.719,0.538
524.963,0.539
525.208,0.54
525.452,0.541
525.696,0.542
525.94,0.543
526.185,0.544
526.429,0.545
526.673,0.546
526.917,0.547
527.162,0.548
527.406,0.549
527.65,0.55
527.894,0.551
528.139,0.552
528.383,0.553
528.627,0.554
528.872,0.555
529.116,0.556
529.36,0.557
529.604,0.558
529.849,0.559
530.093,0.56
530.337,0.561
530.581,0.561
530.826,0.562
531.07,0.563
531.314,0.564
531.558,0.565
531.803,0.566
532.047,0.567
532.291,0.568
532.535,0.568
532.78,0.569
533.024,0.57
533.268,0.571
533.512,0.572
533.757,0.572
534.001,0.573
534.245,0.574
534.489,0.575
534.734,0.576
534.978,0.576
535.222,0.577
535.467,0.578
535.711,0.579
535.955,0.579
536.199,0.58
536.444,0.581
536.688,0.581
536.932,0.582
537.176,0.583
537.421,0.583
537.665,0.584
537.909,0.585
538.153,0.585
538.398,0.586
538.642,0.586
538.886,0.587
539.13,0.588
539.375,0.588
539.619,0.589
539.863,0.589
540.107,0.59
540.352,0.59
540.596,0.591
540.84,0.591
541.085,0.592
541.329,0.592
541.573,0.593
541.817,0.593
542.062,0.594
542.306,0.594
542.55,0.594
542.794,0.595
543.039,0.595
543.283,0.595
543.527,0.596
543.771,0.596
544.016,0.596
544.26,0.597
544.504,0.597
544.748,0.597
544.993,0.598
545.237,0.598
545.481,0.598
545.725,0.598
545.97,0.599
546.214,0.599
546.458,0.599
546.702,0.599
546.947,0.599
547.191,0.6
547.435,0.6
547.68,0.6
547.924,0.6
548.168,0.6
548.412,0.6
548.657,0.6
548.901,0.6
549.145,0.6
549.389,0.6
549.634,0.6
549.878,0.6
550.122,0.6
550.366,0.6
550.611,0.6
550.855,0.6
551.099,0.6
551.343,0.6
551.588,0.6
551.832,0.6
552.076,0.6
552.32,0.6
552.565,0.599
552.809,0.599
553.053,0.599
553.298,0.599
553.542,0.599
553.786,0.598
554.03,0.598
554.275,0.598
554.519,0.598
554.763,0.597
555.007,0.597
555.252,0.597
555.496,0.597
555.74,0.596
555.984,0.596
556.229,0.595
556.473,0.595
556.717,0.595
556.961,0.594
557.206,0.594
557.45,0.593
557.694,0.593
557.938,0.593
558.183,0.592
558.427,0.592
558.671,0.591
558.915,0.591
559.16,0.59
559.404,0.59
559.648,0.589
559.893,0.588
560.137,0.588
560.381,0.587
560.625,0.587
560.87,0.586
561.114,0.585
561.358,0.585
561.602,0.584
561.847,0.583
562.091,0.583
562.335,0.582
562.579,0.581
562.824,0.581
563.068,0.58
563.312,0.579
563.556,0.578
563.801,0.578
564.045,0.577
564.289,0.576
564.533,0.575
564.778,0.574
565.022,0.574
565.266,0.573
565.511,0.572
565.755,0.571
565.999,0.57
566.243,0.569
566.488,0.568
566.732,0.567
566.976,0.566
567.22,0.565
567.465,0.565
567.709,0.564
567.953,0.563
568.197,0.562
568.442,0.561
568.686,0.56
568.93,0.559
569.174,0.557
569.419,0.556
569.663,0.555
569.907,0.554
570.151,0.553
570.396,0.552
570.64,0.551
570.884,0.55
571.128,0.549
571.373,0.548
571.617,0.546
571.861,0.545
572.106,0.544
572.35,0.543
572.594,0.542
572.838,0.541
573.083,0.539
573.327,0.538
573.571,0.537
573.815,0.536
574.06,0.534
574.304,0.533
574.548,0.532
574.792,0.531
575.037,0.529
575.281,0.528
575.525,0.527
575.769,0.525
576.014,0.524
576.258,0.523
576.502,0.521
576.746,0.52
576.991,0.519
577.235,0.517
577.479,0.516
577.723,0.515
577.968,0.513
578.212,0.512
578.456,0.51
578.701,0.509
578.945,0.507
579.189,0.506
579.433,0.505
579.678,0.503
579.922,0.502
580.166,0.5
580.41,0.499
580.655,0.497
580.899,0.496
581.143,0.494
581.387,0.493
581.632,0.491
581.876,0.49
582.12,0.488
582.364,0.487
582.609,0.485
582.853,0.484
583.097,0.482
583.341,0.48
583.586,0.479
583.83,0.477
584.074,0.476
584.319,0.474
584.563,0.472
584.807,0.471
585.051,0.469
585.296,0.468
585.54,0.466
585.784,0.464
586.028,0.463
586.273,0.461
586.517,0.46
586.761,0.458
587.005,0.456
587.25,0.455
587.494,0.453
587.738,0.451
587.982,0.45
588.227,0.448
588.471,0.446
588.715,0.445
588.959,0.443
589.204,0.441
589.448,0.44
589.692,0.438
589.936,0.436
590.181,0.434
590.425,0.433
590.669,0.431
590.914,0.429
591.158,0.428
591.402,0.426
591.646,0.424
591.891,0.422
592.135,0.421
592.379,0.419
592.623,0.417
592.868,0.415
593.112,0.414
593.356,0.412
593.6,0.41
593.845,0.408
594.089,0.407
594.333,0.405
594.577,0.403
594.822,0.401
595.066,0.4
595.31,0.398
595.554,0.396
595.799,0.394
596.043,0.393
596.287,0.391
596.532,0.389
596.776,0.387
597.02,0.386
597.264,0.384
597.509,0.382
597.753,0.38
597.997,0.378
598.241,0.377
598.486,0.375
598.73,0.373
598.974,0.371
599.218,0.37
599.463,0.368
599.707,0.366
599.951,0.364
600.195,0.362
600.44,0.361
600.684,0.359
600.928,0.357
601.172,0.355
601.417,0.354
601.661,0.352
601.905,0.35
602.149,0.348
602.394,0.347
602.638,0.345
602.882,0.343
603.127,0.341
603.371,0.339
603.615,0.338
603.859,0.336
604.104,0.334
604.348,0.332
604.592,0.331
604.836,0.329
605.081,0.327
605.325,0.325
605.569,0.324
605.813,0.322
606.058,0.32
606.302,0.318
606.546,0.317
606.79,0.315
607.035,0.313
607.279,0.311
607.523,0.31
607.767,0.308
608.012,0.306
608.256,0.304
608.5,0.303
608.745,0.301
608.989,0.299
609.233,0.297
609.477,0.296
609.722,0.294
609.966,0.292
610.21,0.291
610.454,0.289
610.699,0.287
610.943,0.285
611.187,0.284
611.431,0.282
611.676,0.28
611.92,0.279
612.164,0.277
612.408,0.275
612.653,0.274
612.897,0.272
613.141,0.27
613.385,0.269
613.63,0.267
613.874,0.265
614.118,0.264
614.362,0.262
614.607,0.26
614.851,0.259
615.095,0.257
615.34,0.255
615.584,0.254
615.828,0.252
616.072,0.251
616.317,0.249
616.561,0.247
616.805,0.246
617.049,0.244
617.294,0.243
617.538,0.241
617.782,0.239
618.026,0.238
618.271,0.236
618.515,0.235
618.759,0.233
619.003,0.232
619.248,0.23
619.492,0.228
619.736,0.227
619.98,0.225
620.225,0.224
620.469,0.222
620.713,0.221
620.957,0.219
621.202,0.218
621.446,0.216
621.69,0.215
621.935,0.213
622.179,0.212
622.423,0.21
622.667,0.209
622.912,0.207
623.156,0.206
623.4,0.204
623.644,0.203
623.889,0.201
624.133,0.2
624.377,0.198
624.621,0.197
624.866,0.196
625.11,0.194
625.354,0.193
625.598,0.191
625.843,0.19
626.087,0.188
626.331,0.187
626.575,0.186
626.82,0.184
627.064,0.183
627.308,0.182
627.553,0.18
627.797,0.179
628.041,0.177
628.285,0.176
628.53,0.175
628.774,0.173
629.018,0.172
629.262,0.171
629.507,0.169
629.751,0.168
629.995,0.167
630.239,0.166
630.484,0.164
630.728,0.163
630.972,0.162
631.216,0.16
631.461,0.159
631.705,0.158
631.949,0.157
632.193,0.155
632.438,0.154
632.682,0.153
632.926,0.152
633.17,0.15
633.415,0.149
633.659,0.148
633.903,0.147
634.148,0.146
634.392,0.144
634.636,0.143
634.88,0.142
635.125,0.141
635.369,0.14
635.613,0.139
635.857,0.137
636.102,0.136
636.346,0.135
636.59,0.134
636.834,0.133
637.079,0.132
637.323,0.131
637.567,0.129
637.811,0.128
638.056,0.127
638.3,0.126
638.544,0.125
638.788,0.124
639.033,0.123
639.277,0.122
639.521,0.121
639.766,0.12
640.01,0.119
640.254,0.118
640.498,0.117
640.743,0.116
640.987,0.115
641.231,0.114
641.475,0.113
641.72,0.112
641.964,0.111
642.208,0.11
642.452,0.109
642.697,0.108
642.941,0.107
643.185,0.106
643.429,0.105
643.674,0.104
643.918,0.103
644.162,0.102
644.406,0.101
644.651,0.1
644.895,0.099
645.139,0.098
645.383,0.097
645.628,0.096
645.872,0.095
646.116,0.095
646.361,0.094
646.605,0.093
646.849,0.092
647.093,0.091
647.338,0.09
647.582,0.089
647.826,0.088
648.07,0.088
648.315,0.087
648.559,0.086
648.803,0.085
649.047,0.084
649.292,0.084
649.536,0.083
649.78,0.082
650.024,0.081
650.269,0.08
650.513,0.08
650.757,0.079
651.001,0.078
651.246,0.077
651.49,0.076
651.734,0.076
651.979,0.075
652.223,0.074
652.467,0.073
652.711,0.073
652.956,0.072
653.2,0.071
653.444,0.071
653.688,0.07
653.933,0.069
654.177,0.068
654.421,0.068
654.665,0.067
654.91,0.066
655.154,0.066
655.398,0.065
655.642,0.064
655.887,0.064
656.131,0.063
656.375,0.062
656.619,0.062
656.864,0.061
657.108,0.06
657.352,0.06
657.596,0.059
657.841,0.059
658.085,0.058
658.329,0.057
658.574,0.057
658.818,0.056
659.062,0.056
659.306,0.055
659.551,0.054
659.795,0.054
660.039,0.053
660.283,0.053
660.528,0.052
660.772,0.052
661.016,0.051
661.26,0.05
661.505,0.05
661.749,0.049
661.993,0.049
662.237,0.048
662.482,0.048
662.726,0.047
662.97,0.047
663.214,0.046
663.459,0.046
663.703,0.045
663.947,0.045
664.191,0.044
664.436,0.044
664.68,0.043
664.924,0.043
665.169,0.042
665.413,0.042
665.657,0.041
665.901,0.041
666.146,0.04
666.39,0.04
666.634,0.039
666.878,0.039
667.123,0.039
667.367,0.038
667.611,0.038
667.855,0.037
668.1,0.037
668.344,0.036
668.588,0.036
668.832,0.036
669.077,0.035
669.321,0.035
669.565,0.034
669.809,0.034
670.054,0.034
670.298,0.033
670.542,0.033
670.787,0.032
671.031,0.032
671.275,0.032
671.519,0.031
671.764,0.031
672.008,0.031
672.252,0.03
672.496,0.03
672.741,0.029
672.985,0.029
673.229,0.029
673.473,0.028
673.718,0.028
673.962,0.028
674.206,0.027
674.45,0.027
674.695,0.027
674.939,0.026
675.183,0.026
675.427,0.026
675.672,0.025
675.916,0.025
676.16,0.025
676.404,0.025
676.649,0.024
676.893,0.024
677.137,0.024
677.382,0.023
677.626,0.023
677.87,0.023
678.114,0.023
678.359,0.022
678.603,0.022
678.847,0.022
679.091,0.021
679.336,0.021
679.58,0.021
679.824,0.021
680.068,0.02
680.313,0.02
680.557,0.02
680.801,0.02
681.045,0.019
681.29,0.019
681.534,0.019
681.778,0.019
682.022,0.018
682.267,0.018
682.511,0.018
682.755,0.018
683,0.017
683.244,0.017
683.488,0.017
683.732,0.017
683.977,0.017
684.221,0.016
684.465,0.016
684.709,0.016
684.954,0.016
685.198,0.016
685.442,0.015
685.686,0.015
685.931,0.015
686.175,0.015
686.419,0.015
686.663,0.014
686.908,0.014
687.152,0.014
687.396,0.014
687.64,0.014
687.885,0.013
688.129,0.013
688.373,0.013
688.617,0.013
688.862,0.013
689.106,0.013
689.35,0.012
689.595,0.012
689.839,0.012
690.083,0.012
690.327,0.012
690.572,0.012
690.816,0.011
691.06,0.011
691.304,0.011
691.549,0.011
691.793,0.011
692.037,0.011
692.281,0.01
692.526,0.01
692.77,0.01
693.014,0.01
693.258,0.01
693.503,0.01
693.747,0.01
693.991,0.009
694.235,0.009
694.48,0.009
694.724,0.009
694.968,0.009
695.213,0.009
695.457,0.009
695.701,0.009
695.945,0.008
696.19,0.008
696.434,0.008
696.678,0.008
696.922,0.008
697.167,0.008
697.411,0.008
697.655,0.008
697.899,0.008
698.144,0.007
698.388,0.007
698.632,0.007
698.876,0.007
699.121,0.007
699.365,0.007
699.609,0.007
699.853,0.007
700.098,0.007
700.342,0.007
700.586,0.006
700.83,0.006
701.075,0.006
701.319,0.006
701.563,0.006
701.808,0.006
702.052,0.006
702.296,0.006
702.54,0.006
702.785,0.006
703.029,0.006
703.273,0.005
703.517,0.005
703.762,0.005
704.006,0.005
704.25,0.005
704.494,0.005
704.739,0.005
704.983,0.005
705.227,0.005
705.471,0.005
705.716,0.005
705.96,0.005
706.204,0.005
706.448,0.004
706.693,0.004
706.937,0.004
707.181,0.004
707.426,0.004
707.67,0.004
707.914,0.004
708.158,0.004
708.403,0.004
708.647,0.004
708.891,0.004
709.135,0.004
709.38,0.004
709.624,0.004
709.868,0.004
710.112,0.004
710.357,0.004
710.601,0.003
710.845,0.003
711.089,0.003
711.334,0.003
711.578,0.003
711.822,0.003
712.066,0.003
712.311,0.003
712.555,0.003
712.799,0.003
713.043,0.003
713.288,0.003
713.532,0.003
713.776,0.003
714.021,0.003
714.265,0.003
714.509,0.003
714.753,0.003
714.998,0.003
715.242,0.003
715.486,0.003
715.73,0.002
715.975,0.002
716.219,0.002
716.463,0.002
716.707,0.002
716.952,0.002
717.196,0.002
717.44,0.002
717.684,0.002
717.929,0.002
718.173,0.002
718.417,0.002
718.661,0.002
718.906,0.002
719.15,0.002
719.394,0.002
719.638,0.002
719.883,0.002
720.127,0.002
720.371,0.002
720.616,0.002
720.86,0.002
721.104,0.002
721.348,0.002
721.593,0.002
721.837,0.002
722.081,0.002
722.325,0.002
722.57,0.002
722.814,0.002
723.058,0.002
723.302,0.001
723.547,0.001
723.791,0.001
724.035,0.001
724.279,0.001
724.524,0.001
724.768,0.001
725.012,0.001
725.256,0.001
725.501,0.001
725.745,0.001
725.989,0.001
726.234,0.001
726.478,0.001
726.722,0.001
726.966,0.001
727.211,0.001
727.455,0.001
727.699,0.001
727.943,0.001
728.188,0.001
728.432,0.001
728.676,0.001
728.92,0.001
729.165,0.001
729.409,0.001
729.653,0.001
729.897,0.001
730.142,0.001
730.386,0.001
730.63,0.001
730.874,0.001
731.119,0.001
731.363,0.001
731.607,0.001
731.851,0.001
732.096,0.001
732.34,0.001
732.584,0.001
732.829,0.001
733.073,0.001
733.317,0.001
733.561,0.001
733.806,0.001
734.05,0.001
734.294,0.001
734.538,0.001
734.783,0.001
735.027,0.001
735.271,0.001
735.515,0.001
735.76,0.001
736.004,0.001
736.248,0.001
736.492,0.001
736.737,0.001
736.981,0.001
737.225,0.001
737.469,0.001
737.714,0.001
737.958,0.001
738.202,0.001
738.447,0
738.691,0
738.935,0
739.179,0
739.424,0
739.668,0
739.912,0
740.156,0
740.401,0
